last_review,number_of_reviews,room_type,host_host_id,bed_type,price,host_host_id.1,property_type,address_country,host_host_is_superhost,host_host_total_listings_count,address_market,availability_availability_30,availability_availability_60,availability_availability_90,availability_availability_365,review_year,review_month,review_day
2017-03-03,10,Entire home/apt,23993576,Real Bed,120,23993576,Apartment,Portugal,False,1,Porto,0,0,0,45,2017,03,03
2019-02-28,65,Entire home/apt,3427620,Real Bed,345,3427620,Condominium,United States,False,1,New York,5,11,17,158,2019,02,28
2018-07-29,12,Private room,16022141,Real Bed,38,16022141,Apartment,Spain,False,1,Barcelona,28,58,88,88,2018,07,29
2016-08-02,1,Entire home/apt,2377793,Real Bed,150,2377793,Apartment,Canada,False,1,Montreal,0,0,0,0,2016,08,02
2016-10-02,2,Entire home/apt,42173021,Real Bed,151,42173021,Apartment,Australia,False,1,Sydney,0,0,0,0,2016,10,02
2019-01-18,2,Entire home/apt,48161510,Real Bed,548,48161510,Serviced apartment,Brazil,False,1,Rio De Janeiro,19,49,79,354,2019,01,18
2018-07-27,25,Entire home/apt,11461476,Real Bed,75,11461476,Apartment,Canada,False,1,Montreal,0,0,0,0,2018,07,27
2019-02-05,31,Entire home/apt,20407614,Real Bed,131,20407614,Apartment,Brazil,False,1,Rio De Janeiro,10,39,69,323,2019,02,05
2016-06-24,1,Private room,24253453,Real Bed,85,24253453,House,United States,False,2,New York,0,0,0,0,2016,06,24
2017-03-01,5,Entire home/apt,63618115,Real Bed,209,63618115,Apartment,Brazil,False,1,Rio De Janeiro,0,0,0,0,2017,03,01
2019-02-07,23,Entire home/apt,6544866,Real Bed,155,6544866,Apartment,Spain,True,9,Barcelona,8,18,35,217,2019,02,07
2019-02-20,9,Private room,39366616,Real Bed,135,39366616,Farm stay,United States,True,3,New York,18,48,78,353,2019,02,20
2017-01-06,5,Private room,54784222,Real Bed,317,54784222,House,Brazil,False,3,Rio De Janeiro,29,59,89,364,2017,01,06
2019-03-08,269,Entire home/apt,62713640,Real Bed,502,62713640,Apartment,Hong Kong,False,1,Hong Kong,4,8,33,117,2019,03,08
2018-01-05,5,Entire home/apt,63486615,Real Bed,75,63486615,Apartment,Portugal,False,2,Porto,17,47,77,352,2018,01,05
2016-08-15,1,Entire home/apt,42159678,Real Bed,399,42159678,House,Brazil,False,1,Rio De Janeiro,0,0,0,0,2016,08,15
2019-01-02,5,Entire home/apt,64195788,Real Bed,399,64195788,Apartment,Brazil,False,1,Rio De Janeiro,0,0,0,0,2019,01,02
2019-01-12,18,Entire home/apt,57940735,Real Bed,240,57940735,Condominium,United States,True,59,New York,2,6,8,143,2019,01,12
2019-02-18,213,Entire home/apt,5432336,Real Bed,58,5432336,Apartment,Spain,False,17,Barcelona,2,16,41,316,2019,02,18
2019-02-19,71,Private room,6361579,Real Bed,306,6361579,Apartment,Hong Kong,False,13,Hong Kong,13,43,73,95,2019,02,19
2019-02-02,176,Entire home/apt,4174788,Real Bed,90,4174788,Apartment,Turkey,False,9,Istanbul,14,35,65,340,2019,02,02
2019-02-17,93,Entire home/apt,9998124,Real Bed,90,9998124,Apartment,Canada,False,18,Montreal,25,53,80,155,2019,02,17
2017-05-22,16,Entire home/apt,27836110,Real Bed,68,27836110,Condominium,Canada,False,1,Montreal,0,0,0,0,2017,05,22
2018-03-19,4,Private room,6535569,Real Bed,30,6535569,Apartment,Portugal,False,1,Porto,23,53,83,358,2018,03,19
2018-10-14,29,Entire home/apt,64246576,Real Bed,65,64246576,House,Portugal,True,1,Porto,0,0,0,0,2018,10,14
2019-02-19,95,Entire home/apt,3039107,Real Bed,87,3039107,Apartment,Spain,False,31,Barcelona,2,5,21,255,2019,02,19
2018-08-19,13,Entire home/apt,56543131,Real Bed,115,56543131,Apartment,Canada,False,1,Montreal,0,0,0,145,2018,08,19
2018-06-24,22,Entire home/apt,64501912,Real Bed,125,64501912,House,Portugal,False,1,Porto,0,0,0,199,2018,06,24
2018-04-09,1,Private room,27101013,Couch,158,27101013,Apartment,Turkey,False,1,Istanbul,27,57,87,267,2018,04,09
2017-07-16,3,Entire home/apt,4656501,Real Bed,50,4656501,Apartment,Portugal,False,12,Porto,28,58,86,233,2017,07,16
2019-01-03,28,Entire home/apt,42618840,Real Bed,246,42618840,Condominium,United States,True,74,New York,15,41,64,337,2019,01,03
2017-01-17,3,Entire home/apt,41695212,Real Bed,691,41695212,Apartment,Hong Kong,False,1,Hong Kong,0,0,0,0,2017,01,17
2018-01-02,5,Private room,62939516,Real Bed,65,62939516,Apartment,United States,False,1,New York,0,0,0,0,2018,01,02
2019-02-20,4,Entire home/apt,5878688,Real Bed,599,5878688,Serviced apartment,Spain,True,66,Barcelona,2,14,29,179,2019,02,20
2016-03-28,1,Entire home/apt,23898986,Real Bed,79,23898986,Apartment,Canada,False,1,Montreal,0,0,0,0,2016,03,28
2019-02-09,39,Entire home/apt,6557072,Real Bed,99,6557072,Loft,United States,False,2,New York,3,15,21,103,2019,02,09
2019-02-24,291,Entire home/apt,6590093,Real Bed,80,6590093,Cabin,United States,True,1,New York,13,36,63,232,2019,02,24
2017-09-09,17,Private room,5933563,Real Bed,95,5933563,Apartment,Spain,False,2,Barcelona,29,59,89,364,2017,09,09
2018-08-27,57,Entire home/apt,28343654,Real Bed,45,28343654,Apartment,Portugal,False,2,Porto,30,60,90,365,2018,08,27
2019-03-05,165,Entire home/apt,64763737,Real Bed,199,64763737,Apartment,Spain,True,3,Barcelona,5,15,28,222,2019,03,05
2019-01-30,18,Entire home/apt,23702343,Real Bed,564,23702343,Serviced apartment,Turkey,False,6,Istanbul,12,29,53,328,2019,01,30
2019-02-02,126,Entire home/apt,6600521,Real Bed,255,6600521,Apartment,Spain,False,3,Barcelona,1,3,9,129,2019,02,02
2016-06-26,4,Private room,34746769,Real Bed,40,34746769,Apartment,Canada,False,1,Montreal,0,0,0,0,2016,06,26
2019-02-16,27,Entire home/apt,118676,Real Bed,225,118676,Apartment,Australia,True,1,Sydney,0,0,0,0,2019,02,16
2018-10-29,7,Entire home/apt,1630185,Real Bed,70,1630185,Loft,Portugal,True,12,Porto,13,33,60,210,2018,10,29
2019-01-03,14,Entire home/apt,53473426,Real Bed,351,53473426,Apartment,Brazil,True,5,Rio De Janeiro,21,51,81,356,2019,01,03
2016-08-19,1,Private room,64790803,Real Bed,239,64790803,Loft,Brazil,False,1,Rio De Janeiro,30,60,90,365,2016,08,19
2019-01-20,32,Entire home/apt,11889057,Real Bed,139,11889057,Apartment,Australia,True,1,Sydney,0,18,25,25,2019,01,20
2019-02-23,72,Private room,42705922,Real Bed,135,42705922,Condominium,United States,False,45,New York,13,18,35,301,2019,02,23
2018-12-28,27,Private room,65157445,Real Bed,80,65157445,Apartment,United States,False,1,New York,19,45,75,75,2018,12,28
2016-08-10,2,Entire home/apt,65451439,Real Bed,746,65451439,Apartment,Brazil,False,1,Rio De Janeiro,0,0,0,0,2016,08,10
2019-03-04,21,Private room,1659711,Real Bed,65,1659711,Apartment,Australia,False,1,Sydney,24,54,84,85,2019,03,04
2019-02-25,79,Private room,25807335,Real Bed,49,25807335,Apartment,Spain,True,3,Barcelona,22,34,54,329,2019,02,25
2019-01-10,15,Entire home/apt,6841523,Real Bed,280,6841523,Apartment,Brazil,False,1,Rio De Janeiro,5,35,65,340,2019,01,10
2017-08-01,2,Entire home/apt,68088388,Real Bed,55,68088388,House,Portugal,False,2,Porto,0,8,32,251,2017,08,01
2019-01-26,20,Entire home/apt,2538304,Real Bed,127,2538304,Apartment,Brazil,True,5,Rio De Janeiro,7,30,60,80,2019,01,26
2019-02-17,119,Entire home/apt,1512462,Real Bed,239,1512462,Apartment,United States,True,2,New York,3,5,9,218,2019,02,17
2019-01-30,55,Entire home/apt,25700238,Real Bed,174,25700238,Condominium,United States,False,17,New York,4,6,9,176,2019,01,30
2019-01-09,54,Entire home/apt,39360199,Real Bed,49,39360199,Apartment,Portugal,True,1,Porto,21,33,43,286,2019,01,09
2019-02-10,43,Entire home/apt,65782724,Real Bed,475,65782724,Apartment,Turkey,False,4,Istanbul,11,20,39,259,2019,02,10
2019-01-03,60,Entire home/apt,6708889,Real Bed,1303,6708889,Apartment,Hong Kong,False,4,Hong Kong,0,9,9,262,2019,01,03
2018-10-04,157,Entire home/apt,28702061,Real Bed,90,28702061,Apartment,Canada,False,1,Montreal,0,0,0,0,2018,10,04
2017-02-28,1,Entire home/apt,47893384,Real Bed,3544,47893384,Condominium,Brazil,False,1,Rio De Janeiro,0,0,0,163,2017,02,28
2018-06-29,9,Entire home/apt,36133410,Real Bed,595,36133410,Serviced apartment,United States,True,59,New York,23,53,83,358,2018,06,29
2017-09-25,5,Private room,65925985,Real Bed,399,65925985,Apartment,Brazil,False,2,Rio De Janeiro,30,60,90,365,2017,09,25
2017-07-17,9,Private room,37669251,Real Bed,30,37669251,Apartment,Spain,False,1,Barcelona,0,0,0,0,2017,07,17
2019-01-03,203,Private room,6250742,Real Bed,42,6250742,House,Portugal,False,12,Porto,25,55,82,354,2019,01,03
2019-01-01,4,Entire home/apt,68733158,Real Bed,560,68733158,Loft,Brazil,False,1,Rio De Janeiro,23,53,83,358,2019,01,01
2018-10-28,44,Entire home/apt,9750723,Real Bed,45,9750723,Apartment,Portugal,True,4,Porto,16,34,50,249,2018,10,28
2017-03-09,1,Private room,66720687,Real Bed,250,66720687,House,Brazil,False,2,Rio De Janeiro,30,60,90,90,2017,03,09
2018-10-14,17,Entire home/apt,67470667,Real Bed,85,67470667,Apartment,Portugal,False,2,Porto,30,57,79,343,2018,10,14
2019-02-22,188,Entire home/apt,2537484,Real Bed,61,2537484,Loft,Spain,False,6,Barcelona,2,4,14,252,2019,02,22
2017-01-19,4,Entire home/apt,4329168,Real Bed,70,4329168,Apartment,United States,False,1,New York,0,0,0,0,2017,01,19
2019-01-14,10,Entire home/apt,66290175,Real Bed,160,66290175,Bungalow,United States,False,2,New York,6,9,34,296,2019,01,14
2018-01-02,3,Private room,66728770,Pull-out Sofa,317,66728770,Apartment,Brazil,False,1,Rio De Janeiro,19,49,79,354,2018,01,02
2017-08-04,1,Entire home/apt,15180824,Real Bed,115,15180824,Loft,Spain,False,6,Barcelona,0,0,0,0,2017,08,04
2019-03-02,90,Entire home/apt,299462,Real Bed,527,299462,Apartment,Spain,False,98,Barcelona,8,14,29,108,2019,03,02
2019-01-28,210,Private room,6250742,Real Bed,36,6250742,House,Portugal,False,12,Porto,17,40,58,316,2019,01,28
2017-07-17,14,Private room,55611844,Real Bed,220,55611844,Apartment,Hong Kong,False,2,Hong Kong,0,0,0,0,2017,07,17
2018-06-06,122,Entire home/apt,68034151,Real Bed,50,68034151,Apartment,Portugal,False,2,Porto,0,0,0,0,2018,06,06
2018-09-16,5,Entire home/apt,67350772,Real Bed,200,67350772,Cottage,Portugal,True,2,Porto,30,60,90,347,2018,09,16
2018-11-19,2,Entire home/apt,3211895,Real Bed,231,3211895,Condominium,United States,False,38,New York,10,25,55,261,2018,11,19
2019-02-03,66,Entire home/apt,36410227,Real Bed,200,36410227,Apartment,Australia,False,294,Sydney,10,34,64,137,2019,02,03
2019-01-01,53,Entire home/apt,42947939,Real Bed,69,42947939,Apartment,United States,False,35,New York,20,47,71,346,2019,01,01
2016-05-16,2,Entire home/apt,7892168,Futon,30,7892168,Apartment,Canada,False,1,Montreal,0,0,0,0,2016,05,16
2019-01-10,89,Entire home/apt,65470260,Real Bed,221,65470260,Loft,Turkey,False,7,Istanbul,3,21,45,320,2019,01,10
2016-08-14,1,Entire home/apt,28684156,Real Bed,679,28684156,Apartment,Brazil,False,2,Rio De Janeiro,0,0,0,0,2016,08,14
2017-12-01,1,Entire home/apt,2262273,Real Bed,70,2262273,Apartment,Spain,False,16,Barcelona,9,39,69,256,2017,12,01
2019-01-16,73,Private room,65998243,Real Bed,80,65998243,House,Australia,True,1,Sydney,1,5,30,290,2019,01,16
2019-01-29,193,Entire home/apt,6555247,Real Bed,322,6555247,Apartment,Turkey,False,6,Istanbul,12,41,65,338,2019,01,29
2019-02-13,70,Entire home/apt,41874132,Real Bed,125,41874132,Apartment,Australia,False,6,Sydney,4,22,52,53,2019,02,13
2018-04-29,52,Private room,10199970,Real Bed,85,10199970,Condominium,Australia,True,3,Sydney,3,3,3,3,2018,04,29
2018-09-03,2,Entire home/apt,65960798,Real Bed,311,65960798,Apartment,United States,True,12,New York,4,11,18,152,2018,09,03
2019-02-16,89,Entire home/apt,40922297,Real Bed,150,40922297,Condominium,United States,False,11,New York,9,19,34,77,2019,02,16
2019-02-19,88,Entire home/apt,42947939,Real Bed,94,42947939,Apartment,United States,False,35,New York,12,32,55,313,2019,02,19
2019-01-27,77,Entire home/apt,624433,Pull-out Sofa,205,624433,Apartment,Brazil,False,1,Rio De Janeiro,25,55,85,321,2019,01,27
2019-02-19,35,Entire home/apt,10413701,Real Bed,350,10413701,Farm stay,United States,False,2,New York,8,14,33,252,2019,02,19
2016-08-21,1,Private room,65812654,Real Bed,351,65812654,Condominium,Brazil,False,2,Rio De Janeiro,0,0,0,0,2016,08,21
2019-02-10,55,Entire home/apt,67107658,Real Bed,90,67107658,Condominium,United States,False,1,New York,2,2,29,296,2019,02,10
2019-02-27,133,Entire home/apt,67778225,Real Bed,150,67778225,Apartment,Spain,False,2,Barcelona,22,33,53,280,2019,02,27
2016-05-02,23,Entire home/apt,611716,Real Bed,165,611716,Apartment,United States,True,2,New York,0,0,0,65,2016,05,02
2019-02-08,47,Private room,13582985,Real Bed,101,13582985,Apartment,Brazil,True,1,Rio De Janeiro,7,10,32,155,2019,02,08
2018-04-16,81,Entire home/apt,6886290,Real Bed,90,6886290,Apartment,Brazil,False,1,Rio De Janeiro,0,0,0,0,2018,04,16
2017-03-05,6,Entire home/apt,3285285,Real Bed,630,3285285,Apartment,Brazil,False,2,Rio De Janeiro,0,0,0,0,2017,03,05
2019-02-09,22,Entire home/apt,66223947,Real Bed,559,66223947,Apartment,Turkey,True,2,Istanbul,22,51,72,338,2019,02,09
2018-03-04,3,Entire home/apt,36133410,Real Bed,595,36133410,Serviced apartment,United States,True,59,New York,23,53,83,358,2018,03,04
2018-10-26,49,Entire home/apt,6606549,Real Bed,125,6606549,Condominium,United States,True,1,New York,0,0,5,59,2018,10,26
2019-01-10,39,Entire home/apt,4636319,Real Bed,97,4636319,Apartment,United States,False,2,New York,4,14,37,312,2019,01,10
2019-01-01,12,Entire home/apt,5808427,Real Bed,171,5808427,Condominium,Australia,False,1,Sydney,0,0,0,0,2019,01,01
2019-03-03,212,Entire home/apt,5940318,Real Bed,59,5940318,Apartment,Spain,False,1,Barcelona,1,1,3,68,2019,03,03
2019-01-26,1,Entire home/apt,13200680,Real Bed,349,13200680,Condominium,United States,False,2,New York,16,40,70,250,2019,01,26
2019-01-02,33,Private room,65472552,Real Bed,589,65472552,Apartment,Hong Kong,True,2,Hong Kong,0,0,0,20,2019,01,02
2018-09-07,3,Private room,48405838,Real Bed,221,48405838,Serviced apartment,Turkey,False,7,Istanbul,4,24,49,49,2018,09,07
2018-06-06,10,Entire home/apt,67642458,Real Bed,650,67642458,Villa,United States,False,2,New York,0,0,0,33,2018,06,06
2019-02-03,128,Entire home/apt,57671630,Real Bed,112,57671630,Apartment,Brazil,True,1,Rio De Janeiro,0,16,30,120,2019,02,03
2018-09-22,15,Entire home/apt,65709135,Real Bed,35,65709135,Apartment,Portugal,False,1,Porto,0,13,28,196,2018,09,22
2018-05-30,15,Entire home/apt,1735314,Real Bed,250,1735314,Condominium,United States,False,1,New York,2,10,23,131,2018,05,30
2017-07-02,18,Entire home/apt,40950425,Real Bed,42,40950425,Apartment,Canada,False,1,Montreal,0,0,0,0,2017,07,02
2015-06-10,4,Entire home/apt,6310602,Real Bed,81,6310602,Loft,Canada,False,5,Montreal,0,0,8,283,2015,06,10
2019-01-01,41,Entire home/apt,37907879,Real Bed,50,37907879,Apartment,Portugal,False,1,Porto,26,56,86,361,2019,01,01
2014-08-30,2,Private room,4501614,Real Bed,701,4501614,House,Brazil,False,6,Rio De Janeiro,12,42,72,347,2014,08,30
2018-09-16,13,Entire home/apt,68819474,Real Bed,30,68819474,Apartment,Portugal,False,3,Porto,0,0,7,144,2018,09,16
2019-01-20,55,Entire home/apt,2349948,Real Bed,82,2349948,Apartment,United States,False,40,New York,9,14,37,305,2019,01,20
2019-02-04,42,Entire home/apt,2349948,Real Bed,88,2349948,Condominium,United States,False,40,New York,14,33,63,334,2019,02,04
2016-08-14,1,Entire home/apt,69411160,Real Bed,67,69411160,Earth house,Brazil,False,2,Rio De Janeiro,14,29,59,334,2016,08,14
2018-01-02,3,Entire home/apt,69289887,Real Bed,999,69289887,House,Australia,False,1,Sydney,0,0,0,0,2018,01,02
2019-02-18,22,Entire home/apt,45563128,Real Bed,149,45563128,Condominium,Canada,False,3,Montreal,0,0,0,0,2019,02,18
2019-02-25,67,Entire home/apt,100995,Real Bed,245,100995,Townhouse,United States,True,3,New York,3,4,14,96,2019,02,25
2017-07-31,28,Private room,3333326,Real Bed,30,3333326,Apartment,Spain,False,1,Barcelona,0,0,0,0,2017,07,31
2016-05-14,1,Private room,21059720,Real Bed,25,21059720,Apartment,Spain,False,1,Barcelona,0,0,0,0,2016,05,14
2019-02-03,399,Entire home/apt,6989703,Real Bed,53,6989703,Apartment,Portugal,False,13,Porto,6,30,46,280,2019,02,03
2018-07-15,27,Entire home/apt,17789572,Real Bed,80,17789572,Apartment,Portugal,True,15,Porto,24,51,75,230,2018,07,15
2019-02-23,73,Entire home/apt,72256100,Real Bed,119,72256100,Condominium,United States,True,1,New York,6,29,46,46,2019,02,23
2019-03-05,469,Private room,71193770,Real Bed,60,71193770,Guest suite,Australia,True,3,Sydney,15,35,62,84,2019,03,05
2019-02-22,32,Entire home/apt,1363435,Real Bed,140,1363435,Apartment,United States,True,1,New York,8,12,14,14,2019,02,22
2019-02-14,44,Entire home/apt,5654668,Real Bed,119,5654668,Condominium,United States,False,11,New York,3,9,24,259,2019,02,14
2019-02-05,93,Private room,55031699,Real Bed,39,55031699,Apartment,Spain,False,2,Barcelona,5,9,13,43,2019,02,05
2018-09-14,4,Entire home/apt,69552498,Real Bed,500,69552498,Condominium,United States,False,156,New York,7,16,22,191,2018,09,14
2019-02-26,20,Private room,51969157,Real Bed,597,51969157,Apartment,Hong Kong,False,19,Hong Kong,22,52,82,348,2019,02,26
2019-01-27,76,Entire home/apt,6990663,Real Bed,298,6990663,Apartment,Brazil,False,1,Rio De Janeiro,3,21,44,282,2019,01,27
2018-11-04,18,Private room,21907588,Real Bed,84,21907588,Boutique hotel,Turkey,False,80,Istanbul,29,59,89,324,2018,11,04
2019-02-04,181,Entire home/apt,71368880,Real Bed,35,71368880,Condominium,Portugal,True,2,Porto,14,35,40,235,2019,02,04
2017-10-12,1,Private room,1412548,Real Bed,60,1412548,Apartment,United States,False,1,New York,0,0,0,0,2017,10,12
2019-01-13,67,Entire home/apt,6750067,Real Bed,139,6750067,Apartment,Australia,True,3,Sydney,4,27,57,332,2019,01,13
2019-02-23,5,Entire home/apt,36133410,Real Bed,799,36133410,Serviced apartment,United States,True,59,New York,23,53,83,358,2019,02,23
2016-10-23,8,Private room,69632663,Real Bed,81,69632663,Apartment,Canada,False,1,Montreal,30,60,90,270,2016,10,23
2019-03-01,109,Shared room,69846031,Real Bed,35,69846031,House,United States,False,4,New York,26,56,86,361,2019,03,01
2016-06-01,1,Entire home/apt,36133410,Real Bed,324,36133410,Serviced apartment,United States,True,59,New York,23,53,83,358,2016,06,01
2019-02-01,227,Entire home/apt,7089390,Real Bed,168,7089390,Apartment,Brazil,False,7,Rio De Janeiro,28,58,88,363,2019,02,01
2019-01-31,110,Entire home/apt,60271425,Real Bed,75,60271425,Apartment,Portugal,False,3,Porto,8,26,49,63,2019,01,31
2017-02-28,6,Entire home/apt,7121880,Real Bed,198,7121880,Loft,Brazil,False,4,Rio De Janeiro,10,10,10,48,2017,02,28
2018-07-07,7,Private room,8579366,Real Bed,35,8579366,Apartment,Canada,False,3,Montreal,0,0,0,0,2018,07,07
2018-08-28,15,Entire home/apt,70726608,Real Bed,269,70726608,House,United States,False,3,New York,4,12,35,225,2018,08,28
2019-02-27,66,Entire home/apt,70732041,Real Bed,165,70732041,Apartment,United States,True,1,New York,4,11,29,289,2019,02,27
2018-09-23,39,Private room,5591356,Real Bed,50,5591356,Apartment,Canada,True,1,Montreal,8,38,61,297,2018,09,23
2019-01-07,30,Entire home/apt,26168204,Real Bed,299,26168204,House,United States,False,9,New York,16,27,47,73,2019,01,07
2019-03-02,257,Private room,69706719,Real Bed,75,69706719,House,United States,False,1,New York,11,32,57,321,2019,03,02
2018-09-13,39,Private room,6947726,Real Bed,55,6947726,Apartment,Canada,False,1,Montreal,29,59,89,364,2018,09,13
2019-01-09,37,Entire home/apt,69799996,Real Bed,45,69799996,Apartment,Portugal,False,1,Porto,4,11,27,272,2019,01,09
2016-07-05,4,Private room,27160648,Real Bed,50,27160648,Apartment,Spain,False,1,Barcelona,0,0,0,0,2016,07,05
2019-02-06,85,Entire home/apt,39389132,Real Bed,65,39389132,Guest suite,United States,False,11,New York,16,46,73,348,2019,02,06
2019-02-09,4,Entire home/apt,26586136,Real Bed,1099,26586136,Apartment,Hong Kong,False,1,Hong Kong,0,0,0,0,2019,02,09
